Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t257,0.5821817829976521,92.62670080094259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.20888258394024
t258,1.0904402421243022,144.52623371816077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.61667396028508
t259,1.0266655910594247,52.02944413853788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05610972959731
t260,0.4804794966158106,48.849866996738335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33034649335414
t261,0.4804794966158106,48.849866996738335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33034649335414
t262,0.4804794966158106,48.849866996738335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33034649335414
t263,0.11087988383441785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11087988383441785
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
